Season,circuit_id,constructor_id,driver_id,Laps,Race time,Points,Rank
2017,baku,mclaren,vandoorne,51.0,+92.160s,0.0,12
2017,baku,haas,grosjean,50.0,+1 lap,0.0,13
2017,baku,ferrari,raikkonen,46.0,DNF,0.0,14
2017,baku,force_india,perez,39.0,DNF,0.0,NC
2017,baku,williams,massa,25.0,DNF,0.0,NC
2017,baku,renault,hulkenberg,24.0,DNF,0.0,NC
2017,baku,red_bull,max_verstappen,12.0,DNF,0.0,NC
2017,baku,toro_rosso,kvyat,9.0,DNF,0.0,NC
2017,baku,renault,jolyon_palmer,7.0,DNF,0.0,NC
2017,red_bull_ring,mercedes,bottas,71.0,1:21:48.523,25.0,1
2017,red_bull_ring,ferrari,vettel,71.0,+0.658s,18.0,2
2017,red_bull_ring,red_bull,ricciardo,71.0,+6.012s,15.0,3
2017,red_bull_ring,mercedes,hamilton,71.0,+7.430s,12.0,4
2017,red_bull_ring,ferrari,raikkonen,71.0,+20.370s,10.0,5
2017,red_bull_ring,haas,grosjean,71.0,+73.160s,8.0,6
2017,red_bull_ring,force_india,perez,70.0,+1 lap,6.0,7
2017,red_bull_ring,force_india,ocon,70.0,+1 lap,4.0,8
2017,red_bull_ring,williams,massa,70.0,+1 lap,2.0,9
2017,red_bull_ring,williams,stroll,70.0,+1 lap,1.0,10
2017,red_bull_ring,renault,jolyon_palmer,70.0,+1 lap,0.0,11
2017,red_bull_ring,mclaren,vandoorne,70.0,+1 lap,0.0,12
2017,red_bull_ring,renault,hulkenberg,70.0,+1 lap,0.0,13
2017,red_bull_ring,sauber,wehrlein,70.0,+1 lap,0.0,14
2017,red_bull_ring,sauber,ericsson,69.0,+2 laps,0.0,15
2017,red_bull_ring,toro_rosso,kvyat,68.0,+3 laps,0.0,16
2017,red_bull_ring,toro_rosso,sainz,44.0,DNF,0.0,NC
2017,red_bull_ring,haas,kevin_magnussen,29.0,DNF,0.0,NC
2017,red_bull_ring,mclaren,alonso,1.0,DNF,0.0,NC
2017,red_bull_ring,red_bull,max_verstappen,0.0,DNF,0.0,NC
2017,silverstone,mercedes,hamilton,51.0,1:21:27.430,25.0,1
2017,silverstone,mercedes,bottas,51.0,+14.063s,18.0,2
2017,silverstone,ferrari,raikkonen,51.0,+36.570s,15.0,3
2017,silverstone,red_bull,max_verstappen,51.0,+52.125s,12.0,4
2017,silverstone,red_bull,ricciardo,51.0,+65.955s,10.0,5
2017,silverstone,renault,hulkenberg,51.0,+68.109s,8.0,6
2017,silverstone,ferrari,vettel,51.0,+93.989s,6.0,7
2017,silverstone,force_india,ocon,50.0,+1 lap,4.0,8
2017,silverstone,force_india,perez,50.0,+1 lap,2.0,9
2017,silverstone,williams,massa,50.0,+1 lap,1.0,10
2017,silverstone,mclaren,vandoorne,50.0,+1 lap,0.0,11
2017,silverstone,haas,kevin_magnussen,50.0,+1 lap,0.0,12
2017,silverstone,haas,grosjean,50.0,+1 lap,0.0,13
2017,silverstone,sauber,ericsson,50.0,+1 lap,0.0,14
2017,silverstone,toro_rosso,kvyat,50.0,+1 lap,0.0,15
2017,silverstone,williams,stroll,50.0,+1 lap,0.0,16
2017,silverstone,sauber,wehrlein,50.0,+1 lap,0.0,17
2017,silverstone,mclaren,alonso,32.0,DNF,0.0,NC
2017,silverstone,toro_rosso,sainz,0.0,DNF,0.0,NC
2017,silverstone,renault,jolyon_palmer,0.0,DNS,0.0,NC
2017,hungaroring,ferrari,vettel,70.0,1:39:46.713,25.0,1
2017,hungaroring,ferrari,raikkonen,70.0,+0.908s,18.0,2
2017,hungaroring,mercedes,bottas,70.0,+12.462s,15.0,3
2017,hungaroring,mercedes,hamilton,70.0,+12.885s,12.0,4
2017,hungaroring,red_bull,max_verstappen,70.0,+13.276s,10.0,5
2017,hungaroring,mclaren,alonso,70.0,+71.223s,8.0,6
2017,hungaroring,toro_rosso,sainz,69.0,+1 lap,6.0,7
2017,hungaroring,force_india,perez,69.0,+1 lap,4.0,8
2017,hungaroring,force_india,ocon,69.0,+1 lap,2.0,9
2017,hungaroring,mclaren,vandoorne,69.0,+1 lap,1.0,10
2017,hungaroring,toro_rosso,kvyat,69.0,+1 lap,0.0,11
2017,hungaroring,renault,jolyon_palmer,69.0,+1 lap,0.0,12
2017,hungaroring,haas,kevin_magnussen,69.0,+1 lap,0.0,13
2017,hungaroring,williams,stroll,69.0,+1 lap,0.0,14
2017,hungaroring,sauber,wehrlein,68.0,+2 laps,0.0,15
2017,hungaroring,sauber,ericsson,68.0,+2 laps,0.0,16
2017,hungaroring,renault,hulkenberg,67.0,DNF,0.0,17
2017,hungaroring,williams,resta,60.0,DNF,0.0,NC
2017,hungaroring,haas,grosjean,20.0,DNF,0.0,NC
2017,hungaroring,red_bull,ricciardo,0.0,DNF,0.0,NC
2017,spa,mercedes,hamilton,44.0,1:24:42.820,25.0,1
2017,spa,ferrari,vettel,44.0,+2.358s,18.0,2
2017,spa,red_bull,ricciardo,44.0,+10.791s,15.0,3
2017,spa,ferrari,raikkonen,44.0,+14.471s,12.0,4
2017,spa,mercedes,bottas,44.0,+16.456s,10.0,5
2017,spa,renault,hulkenberg,44.0,+28.087s,8.0,6
2017,spa,haas,grosjean,44.0,+31.553s,6.0,7
2017,spa,williams,massa,44.0,+36.649s,4.0,8
2017,spa,force_india,ocon,44.0,+38.154s,2.0,9
2017,spa,toro_rosso,sainz,44.0,+39.447s,1.0,10
2017,spa,williams,stroll,44.0,+48.999s,0.0,11
2017,spa,toro_rosso,kvyat,44.0,+49.940s,0.0,12
2017,spa,renault,jolyon_palmer,44.0,+53.239s,0.0,13
2017,spa,mclaren,vandoorne,44.0,+57.078s,0.0,14
2017,spa,haas,kevin_magnussen,44.0,+67.262s,0.0,15
2017,spa,sauber,ericsson,44.0,+69.711s,0.0,16
2017,spa,force_india,perez,42.0,DNF,0.0,17
2017,spa,mclaren,alonso,25.0,DNF,0.0,NC
2017,spa,red_bull,max_verstappen,7.0,DNF,0.0,NC
2017,spa,sauber,wehrlein,2.0,DNF,0.0,NC
2017,monza,mercedes,hamilton,53.0,1:15:32.312,25.0,1
2017,monza,mercedes,bottas,53.0,+4.471s,18.0,2
2017,monza,ferrari,vettel,53.0,+36.317s,15.0,3
2017,monza,red_bull,ricciardo,53.0,+40.335s,12.0,4
2017,monza,ferrari,raikkonen,53.0,+60.082s,10.0,5
2017,monza,force_india,ocon,53.0,+71.528s,8.0,6
2017,monza,williams,stroll,53.0,+74.156s,6.0,7
2017,monza,williams,massa,53.0,+74.834s,4.0,8
2017,monza,force_india,perez,53.0,+75.276s,2.0,9
2017,monza,red_bull,max_verstappen,52.0,+1 lap,1.0,10
2017,monza,haas,kevin_magnussen,52.0,+1 lap,0.0,11
2017,monza,toro_rosso,kvyat,52.0,+1 lap,0.0,12
2017,monza,renault,hulkenberg,52.0,+1 lap,0.0,13
2017,monza,toro_rosso,sainz,52.0,+1 lap,0.0,14
2017,monza,haas,grosjean,52.0,+1 lap,0.0,15
2017,monza,sauber,wehrlein,51.0,+2 laps,0.0,16
2017,monza,mclaren,alonso,50.0,DNF,0.0,17
2017,monza,sauber,ericsson,49.0,DNF,0.0,18
2017,monza,mclaren,vandoorne,33.0,DNF,0.0,NC
2017,monza,renault,jolyon_palmer,29.0,DNF,0.0,NC
2017,marina_bay,mercedes,hamilton,58.0,2:03:23.544,25.0,1
2017,marina_bay,red_bull,ricciardo,58.0,+4.507s,18.0,2
2017,marina_bay,mercedes,bottas,58.0,+8.800s,15.0,3
2017,marina_bay,toro_rosso,sainz,58.0,+22.822s,12.0,4
2017,marina_bay,force_india,perez,58.0,+25.359s,10.0,5
2017,marina_bay,renault,jolyon_palmer,58.0,+27.259s,8.0,6
2017,marina_bay,mclaren,vandoorne,58.0,+30.388s,6.0,7
2017,marina_bay,williams,stroll,58.0,+41.696s,4.0,8
2017,marina_bay,haas,grosjean,58.0,+43.282s,2.0,9
2017,marina_bay,force_india,ocon,58.0,+44.795s,1.0,10
2017,marina_bay,williams,massa,58.0,+46.536s,0.0,11
2017,marina_bay,sauber,wehrlein,56.0,+2 laps,0.0,12
2017,marina_bay,haas,kevin_magnussen,50.0,DNF,0.0,NC
2017,marina_bay,renault,hulkenberg,48.0,DNF,0.0,NC
2017,marina_bay,sauber,ericsson,35.0,DNF,0.0,NC
2017,marina_bay,toro_rosso,kvyat,10.0,DNF,0.0,NC
2017,marina_bay,mclaren,alonso,8.0,DNF,0.0,NC
2017,marina_bay,ferrari,vettel,0.0,DNF,0.0,NC
2017,marina_bay,red_bull,max_verstappen,0.0,DNF,0.0,NC
2017,marina_bay,ferrari,raikkonen,0.0,DNF,0.0,NC
2017,sepang,red_bull,max_verstappen,56.0,1:30:01.290,25.0,1
2017,sepang,mercedes,hamilton,56.0,+12.770s,18.0,2
2017,sepang,red_bull,ricciardo,56.0,+22.519s,15.0,3
2017,sepang,ferrari,vettel,56.0,+37.362s,12.0,4
2017,sepang,mercedes,bottas,56.0,+56.021s,10.0,5
2017,sepang,force_india,perez,56.0,+78.630s,8.0,6
2017,sepang,mclaren,vandoorne,55.0,+1 lap,6.0,7
2017,sepang,williams,stroll,55.0,+1 lap,4.0,8
2017,sepang,williams,massa,55.0,+1 lap,2.0,9
2017,sepang,force_india,ocon,55.0,+1 lap,1.0,10
2017,sepang,mclaren,alonso,55.0,+1 lap,0.0,11
2017,sepang,haas,kevin_magnussen,55.0,+1 lap,0.0,12
2017,sepang,haas,grosjean,55.0,+1 lap,0.0,13
2017,sepang,toro_rosso,gasly,55.0,+1 lap,0.0,14
2017,sepang,renault,jolyon_palmer,55.0,+1 lap,0.0,15
2017,sepang,renault,hulkenberg,55.0,+1 lap,0.0,16
2017,sepang,sauber,wehrlein,55.0,+1 lap,0.0,17
2017,sepang,sauber,ericsson,54.0,+2 laps,0.0,18
2017,sepang,toro_rosso,sainz,29.0,DNF,0.0,NC
2017,sepang,ferrari,raikkonen,0.0,DNS,0.0,NC
2017,suzuka,mercedes,hamilton,53.0,1:27:31.194,25.0,1
2017,suzuka,red_bull,max_verstappen,53.0,+1.211s,18.0,2
2017,suzuka,red_bull,ricciardo,53.0,+9.679s,15.0,3
2017,suzuka,mercedes,bottas,53.0,+10.580s,12.0,4
2017,suzuka,ferrari,raikkonen,53.0,+32.622s,10.0,5
2017,suzuka,force_india,ocon,53.0,+67.788s,8.0,6
2017,suzuka,force_india,perez,53.0,+71.424s,6.0,7
2017,suzuka,haas,kevin_magnussen,53.0,+88.953s,4.0,8
2017,suzuka,haas,grosjean,53.0,+89.883s,2.0,9
2017,suzuka,williams,massa,52.0,+1 lap,1.0,10
2017,suzuka,mclaren,alonso,52.0,+1 lap,0.0,11
2017,suzuka,renault,jolyon_palmer,52.0,+1 lap,0.0,12
2017,suzuka,toro_rosso,gasly,52.0,+1 lap,0.0,13
2017,suzuka,mclaren,vandoorne,52.0,+1 lap,0.0,14
2017,suzuka,sauber,wehrlein,51.0,+2 laps,0.0,15
2017,suzuka,williams,stroll,45.0,DNF,0.0,NC
2017,suzuka,renault,hulkenberg,40.0,DNF,0.0,NC
2017,suzuka,sauber,ericsson,7.0,DNF,0.0,NC
2017,suzuka,ferrari,vettel,4.0,DNF,0.0,NC
2017,suzuka,toro_rosso,sainz,0.0,DNF,0.0,NC
2017,americas,mercedes,hamilton,56.0,1:33:50.991,25.0,1
2017,americas,ferrari,vettel,56.0,+10.143s,18.0,2
2017,americas,ferrari,raikkonen,56.0,+15.779s,15.0,3
2017,americas,red_bull,max_verstappen,56.0,+16.768s,12.0,4
2017,americas,mercedes,bottas,56.0,+34.967s,10.0,5
2017,americas,force_india,ocon,56.0,+90.980s,8.0,6
2017,americas,renault,sainz,56.0,+92.944s,6.0,7
2017,americas,force_india,perez,55.0,+1 lap,4.0,8
2017,americas,williams,massa,55.0,+1 lap,2.0,9
2017,americas,toro_rosso,kvyat,55.0,+1 lap,1.0,10
2017,americas,williams,stroll,55.0,+1 lap,0.0,11
2017,americas,mclaren,vandoorne,55.0,+1 lap,0.0,12
2017,americas,toro_rosso,brendon_hartley,55.0,+1 lap,0.0,13
2017,americas,haas,grosjean,55.0,+1 lap,0.0,14
2017,americas,sauber,ericsson,55.0,+1 lap,0.0,15
2017,americas,haas,kevin_magnussen,55.0,+1 lap,0.0,16
2017,americas,mclaren,alonso,24.0,DNF,0.0,NC
2017,americas,red_bull,ricciardo,14.0,DNF,0.0,NC
2017,americas,sauber,wehrlein,5.0,DNF,0.0,NC
2017,americas,renault,hulkenberg,3.0,DNF,0.0,NC
2017,rodriquez,red_bull,max_verstappen,71.0,1:36:26.552,25.0,1
2017,rodriquez,mercedes,bottas,71.0,+19.678s,18.0,2
2017,rodriquez,ferrari,raikkonen,71.0,+54.007s,15.0,3
2017,rodriquez,ferrari,vettel,71.0,+70.078s,12.0,4
2017,rodriquez,force_india,ocon,70.0,+1 lap,10.0,5
2017,rodriquez,williams,stroll,70.0,+1 lap,8.0,6
2017,rodriquez,force_india,perez,70.0,+1 lap,6.0,7
2017,rodriquez,haas,kevin_magnussen,70.0,+1 lap,4.0,8
2017,rodriquez,mercedes,hamilton,70.0,+1 lap,2.0,9
2017,rodriquez,mclaren,alonso,70.0,+1 lap,1.0,10
2017,rodriquez,williams,massa,70.0,+1 lap,0.0,11
2017,rodriquez,mclaren,vandoorne,70.0,+1 lap,0.0,12
2017,rodriquez,toro_rosso,gasly,70.0,+1 lap,0.0,13
2017,rodriquez,sauber,wehrlein,69.0,+2 laps,0.0,14
2017,rodriquez,haas,grosjean,69.0,+2 laps,0.0,15
2017,rodriquez,renault,sainz,59.0,DNF,0.0,NC
2017,rodriquez,sauber,ericsson,55.0,DNF,0.0,NC
2017,rodriquez,toro_rosso,brendon_hartley,30.0,DNF,0.0,NC
2017,rodriquez,renault,hulkenberg,24.0,DNF,0.0,NC
2017,rodriquez,red_bull,ricciardo,5.0,DNF,0.0,NC
2017,interlagos,ferrari,vettel,71.0,1:31:26.262,25.0,1
2017,interlagos,mercedes,bottas,71.0,+2.762s,18.0,2
2017,interlagos,ferrari,raikkonen,71.0,+4.600s,15.0,3
2017,interlagos,mercedes,hamilton,71.0,+5.468s,12.0,4
2017,interlagos,red_bull,max_verstappen,71.0,+32.940s,10.0,5
2017,interlagos,red_bull,ricciardo,71.0,+48.691s,8.0,6
2017,interlagos,williams,massa,71.0,+68.882s,6.0,7
2017,interlagos,mclaren,alonso,71.0,+69.363s,4.0,8
2017,interlagos,force_india,perez,71.0,+69.500s,2.0,9
2017,interlagos,renault,hulkenberg,70.0,+1 lap,1.0,10
2017,interlagos,renault,sainz,70.0,+1 lap,0.0,11
2017,interlagos,toro_rosso,gasly,70.0,+1 lap,0.0,12
2017,interlagos,sauber,ericsson,70.0,+1 lap,0.0,13
2017,interlagos,sauber,wehrlein,70.0,+1 lap,0.0,14
2017,interlagos,haas,grosjean,69.0,+2 laps,0.0,15
2017,interlagos,williams,stroll,69.0,+2 laps,0.0,16
2017,interlagos,toro_rosso,brendon_hartley,40.0,DNF,0.0,NC
2017,interlagos,force_india,ocon,0.0,DNF,0.0,NC
2017,interlagos,mclaren,vandoorne,0.0,DNF,0.0,NC
2017,interlagos,haas,kevin_magnussen,0.0,DNF,0.0,NC
2017,yas_marina,mercedes,bottas,55.0,1:34:14.062,25.0,1
2017,yas_marina,mercedes,hamilton,55.0,+3.899s,18.0,2
2017,yas_marina,ferrari,vettel,55.0,+19.330s,15.0,3
2017,yas_marina,ferrari,raikkonen,55.0,+45.386s,12.0,4
2017,yas_marina,red_bull,max_verstappen,55.0,+46.269s,10.0,5
2017,yas_marina,renault,hulkenberg,55.0,+85.713s,8.0,6
2017,yas_marina,force_india,perez,55.0,+92.062s,6.0,7
2017,yas_marina,force_india,ocon,55.0,+98.911s,4.0,8
2017,yas_marina,mclaren,alonso,54.0,+1 lap,2.0,9
2017,yas_marina,williams,massa,54.0,+1 lap,1.0,10
2017,yas_marina,haas,grosjean,54.0,+1 lap,0.0,11
2017,yas_marina,mclaren,vandoorne,54.0,+1 lap,0.0,12
2017,yas_marina,haas,kevin_magnussen,54.0,+1 lap,0.0,13
2017,yas_marina,sauber,wehrlein,54.0,+1 lap,0.0,14
2017,yas_marina,toro_rosso,brendon_hartley,54.0,+1 lap,0.0,15
2017,yas_marina,toro_rosso,gasly,54.0,+1 lap,0.0,16
2017,yas_marina,sauber,ericsson,54.0,+1 lap,0.0,17
2017,yas_marina,williams,stroll,54.0,+1 lap,0.0,18
2017,yas_marina,renault,sainz,31.0,DNF,0.0,NC
2017,yas_marina,red_bull,ricciardo,20.0,DNF,0.0,NC
2018,albert_park,ferrari,vettel,58.0,1:29:33.283,25.0,1
2018,albert_park,mercedes,hamilton,58.0,+5.036s,18.0,2
2018,albert_park,ferrari,raikkonen,58.0,+6.309s,15.0,3
2018,albert_park,red_bull,ricciardo,58.0,+7.069s,12.0,4
2018,albert_park,mclaren,alonso,58.0,+27.886s,10.0,5
2018,albert_park,red_bull,max_verstappen,58.0,+28.945s,8.0,6
2018,albert_park,renault,hulkenberg,58.0,+32.671s,6.0,7
2018,albert_park,mercedes,bottas,58.0,+34.339s,4.0,8
2018,albert_park,mclaren,vandoorne,58.0,+34.921s,2.0,9
2018,albert_park,renault,sainz,58.0,+45.722s,1.0,10
2018,albert_park,force_india,perez,58.0,+46.817s,0.0,11
2018,albert_park,force_india,ocon,58.0,+60.278s,0.0,12
2018,albert_park,sauber,leclerc,58.0,+75.759s,0.0,13
2018,albert_park,williams,stroll,58.0,+78.288s,0.0,14
2018,albert_park,toro_rosso,brendon_hartley,57.0,+1 lap,0.0,15
2018,albert_park,haas,grosjean,24.0,DNF,0.0,NC
2018,albert_park,haas,kevin_magnussen,22.0,DNF,0.0,NC
2018,albert_park,toro_rosso,gasly,13.0,DNF,0.0,NC
2018,albert_park,sauber,ericsson,5.0,DNF,0.0,NC
2018,albert_park,williams,sirotkin,4.0,DNF,0.0,NC
2018,bahrain,ferrari,vettel,57.0,1:32:01.940,25.0,1
2018,bahrain,mercedes,bottas,57.0,+0.699s,18.0,2
2018,bahrain,mercedes,hamilton,57.0,+6.512s,15.0,3
2018,bahrain,toro_rosso,gasly,57.0,+62.234s,12.0,4
2018,bahrain,haas,kevin_magnussen,57.0,+75.046s,10.0,5
2018,bahrain,renault,hulkenberg,57.0,+99.024s,8.0,6
2018,bahrain,mclaren,alonso,56.0,+1 lap,6.0,7
2018,bahrain,mclaren,vandoorne,56.0,+1 lap,4.0,8
2018,bahrain,sauber,ericsson,56.0,+1 lap,2.0,9
2018,bahrain,force_india,ocon,56.0,+1 lap,1.0,10
2018,bahrain,renault,sainz,56.0,+1 lap,0.0,11
2018,bahrain,sauber,leclerc,56.0,+1 lap,0.0,12
2018,bahrain,haas,grosjean,56.0,+1 lap,0.0,13
2018,bahrain,williams,stroll,56.0,+1 lap,0.0,14
2018,bahrain,williams,sirotkin,56.0,+1 lap,0.0,15
2018,bahrain,force_india,perez,56.0,+1 lap,0.0,16
2018,bahrain,toro_rosso,brendon_hartley,56.0,+1 lap,0.0,17
2018,bahrain,ferrari,raikkonen,35.0,DNF,0.0,NC
2018,bahrain,red_bull,max_verstappen,3.0,DNF,0.0,NC
2018,bahrain,red_bull,ricciardo,1.0,DNF,0.0,NC
2018,shanghai,red_bull,ricciardo,56.0,1:35:36.380,25.0,1
2018,shanghai,mercedes,bottas,56.0,+8.894s,18.0,2
2018,shanghai,ferrari,raikkonen,56.0,+9.637s,15.0,3
2018,shanghai,mercedes,hamilton,56.0,+16.985s,12.0,4
2018,shanghai,red_bull,max_verstappen,56.0,+20.436s,10.0,5
2018,shanghai,renault,hulkenberg,56.0,+21.052s,8.0,6
2018,shanghai,mclaren,alonso,56.0,+30.639s,6.0,7
2018,shanghai,ferrari,vettel,56.0,+35.286s,4.0,8
2018,shanghai,renault,sainz,56.0,+35.763s,2.0,9
2018,shanghai,haas,kevin_magnussen,56.0,+39.594s,1.0,10
2018,shanghai,force_india,ocon,56.0,+44.050s,0.0,11
2018,shanghai,force_india,perez,56.0,+44.725s,0.0,12
2018,shanghai,mclaren,vandoorne,56.0,+49.373s,0.0,13
2018,shanghai,williams,stroll,56.0,+55.490s,0.0,14
2018,shanghai,williams,sirotkin,56.0,+58.241s,0.0,15
2018,shanghai,sauber,ericsson,56.0,+62.604s,0.0,16
2018,shanghai,haas,grosjean,56.0,+65.296s,0.0,17
2018,shanghai,toro_rosso,gasly,56.0,+66.330s,0.0,18
2018,shanghai,sauber,leclerc,56.0,+82.575s,0.0,19
2018,shanghai,toro_rosso,brendon_hartley,51.0,DNF,0.0,20
2018,baku,mercedes,hamilton,51.0,1:43:44.291,25.0,1
2018,baku,ferrari,raikkonen,51.0,+2.460s,18.0,2
2018,baku,force_india,perez,51.0,+4.024s,15.0,3
2018,baku,ferrari,vettel,51.0,+5.329s,12.0,4
2018,baku,renault,sainz,51.0,+7.515s,10.0,5
2018,baku,sauber,leclerc,51.0,+9.158s,8.0,6
2018,baku,mclaren,alonso,51.0,+10.931s,6.0,7
2018,baku,williams,stroll,51.0,+12.546s,4.0,8
2018,baku,mclaren,vandoorne,51.0,+14.152s,2.0,9
2018,baku,toro_rosso,brendon_hartley,51.0,+18.030s,1.0,10
2018,baku,sauber,ericsson,51.0,+18.512s,0.0,11
2018,baku,toro_rosso,gasly,51.0,+24.720s,0.0,12
2018,baku,haas,kevin_magnussen,51.0,+40.663s,0.0,13
2018,baku,mercedes,bottas,48.0,DNF,0.0,14
2018,baku,haas,grosjean,42.0,DNF,0.0,NC
2018,baku,red_bull,max_verstappen,39.0,DNF,0.0,NC
2018,baku,red_bull,ricciardo,39.0,DNF,0.0,NC
2018,baku,renault,hulkenberg,10.0,DNF,0.0,NC
2018,baku,force_india,ocon,0.0,DNF,0.0,NC
2018,baku,williams,sirotkin,0.0,DNF,0.0,NC
2018,catalunya,mercedes,hamilton,66.0,1:35:29.972,25.0,1
2018,catalunya,mercedes,bottas,66.0,+20.593s,18.0,2
2018,catalunya,red_bull,max_verstappen,66.0,+26.873s,15.0,3
2018,catalunya,ferrari,vettel,66.0,+27.584s,12.0,4
2018,catalunya,red_bull,ricciardo,66.0,+50.058s,10.0,5
2018,catalunya,haas,kevin_magnussen,65.0,+1 lap,8.0,6
2018,catalunya,renault,sainz,65.0,+1 lap,6.0,7
2018,catalunya,mclaren,alonso,65.0,+1 lap,4.0,8
2018,catalunya,force_india,perez,64.0,+2 laps,2.0,9
2018,catalunya,sauber,leclerc,64.0,+2 laps,1.0,10
2018,catalunya,williams,stroll,64.0,+2 laps,0.0,11
2018,catalunya,toro_rosso,brendon_hartley,64.0,+2 laps,0.0,12
2018,catalunya,sauber,ericsson,64.0,+2 laps,0.0,13
2018,catalunya,williams,sirotkin,63.0,+3 laps,0.0,14
2018,catalunya,mclaren,vandoorne,45.0,DNF,0.0,NC
2018,catalunya,force_india,ocon,38.0,DNF,0.0,NC
2018,catalunya,ferrari,raikkonen,25.0,DNF,0.0,NC
2018,catalunya,haas,grosjean,0.0,DNF,0.0,NC
2018,catalunya,toro_rosso,gasly,0.0,DNF,0.0,NC
2018,catalunya,renault,hulkenberg,0.0,DNF,0.0,NC
2018,monaco,red_bull,ricciardo,78.0,1:42:54.807,25.0,1
2018,monaco,ferrari,vettel,78.0,+7.336s,18.0,2
2018,monaco,mercedes,hamilton,78.0,+17.013s,15.0,3
2018,monaco,ferrari,raikkonen,78.0,+18.127s,12.0,4
2018,monaco,mercedes,bottas,78.0,+18.822s,10.0,5
2018,monaco,force_india,ocon,78.0,+23.667s,8.0,6
2018,monaco,toro_rosso,gasly,78.0,+24.331s,6.0,7
2018,monaco,renault,hulkenberg,78.0,+24.839s,4.0,8
2018,monaco,red_bull,max_verstappen,78.0,+25.317s,2.0,9
2018,monaco,renault,sainz,78.0,+69.013s,1.0,10
2018,monaco,sauber,ericsson,78.0,+69.864s,0.0,11
2018,monaco,force_india,perez,78.0,+70.461s,0.0,12
2018,monaco,haas,kevin_magnussen,78.0,+74.823s,0.0,13
2018,monaco,mclaren,vandoorne,77.0,+1 lap,0.0,14
2018,monaco,haas,grosjean,77.0,+1 lap,0.0,15
2018,monaco,williams,sirotkin,77.0,+1 lap,0.0,16
2018,monaco,williams,stroll,76.0,+2 laps,0.0,17
2018,monaco,sauber,leclerc,70.0,DNF,0.0,18
2018,monaco,toro_rosso,brendon_hartley,70.0,DNF,0.0,19
2018,monaco,mclaren,alonso,52.0,DNF,0.0,NC
2018,villeneuve,ferrari,vettel,68.0,1:28:31.377,25.0,1
2018,villeneuve,mercedes,bottas,68.0,+7.376s,18.0,2
2018,villeneuve,red_bull,max_verstappen,68.0,+8.360s,15.0,3
2018,villeneuve,red_bull,ricciardo,68.0,+20.892s,12.0,4
2018,villeneuve,mercedes,hamilton,68.0,+21.559s,10.0,5
2018,villeneuve,ferrari,raikkonen,68.0,+27.184s,8.0,6
2018,villeneuve,renault,hulkenberg,67.0,+1 lap,6.0,7
2018,villeneuve,renault,sainz,67.0,+1 lap,4.0,8
2018,villeneuve,force_india,ocon,67.0,+1 lap,2.0,9
2018,villeneuve,sauber,leclerc,67.0,+1 lap,1.0,10
2018,villeneuve,toro_rosso,gasly,67.0,+1 lap,0.0,11
2018,villeneuve,haas,grosjean,67.0,+1 lap,0.0,12
2018,villeneuve,haas,kevin_magnussen,67.0,+1 lap,0.0,13
2018,villeneuve,force_india,perez,67.0,+1 lap,0.0,14
2018,villeneuve,sauber,ericsson,66.0,+2 laps,0.0,15
2018,villeneuve,mclaren,vandoorne,66.0,+2 laps,0.0,16
2018,villeneuve,williams,sirotkin,66.0,+2 laps,0.0,17
2018,villeneuve,mclaren,alonso,40.0,DNF,0.0,NC
2018,villeneuve,toro_rosso,brendon_hartley,0.0,DNF,0.0,NC
2018,villeneuve,williams,stroll,0.0,DNF,0.0,NC
2018,ricard,mercedes,hamilton,53.0,1:30:11.385,25.0,1
2018,ricard,red_bull,max_verstappen,53.0,+7.090s,18.0,2
2018,ricard,ferrari,raikkonen,53.0,+25.888s,15.0,3
2018,ricard,red_bull,ricciardo,53.0,+34.736s,12.0,4
2018,ricard,ferrari,vettel,53.0,+61.935s,10.0,5
2018,ricard,haas,kevin_magnussen,53.0,+79.364s,8.0,6
2018,ricard,mercedes,bottas,53.0,+80.632s,6.0,7
2018,ricard,renault,sainz,53.0,+87.184s,4.0,8
2018,ricard,renault,hulkenberg,53.0,+91.989s,2.0,9
2018,ricard,sauber,leclerc,53.0,+93.873s,1.0,10
2018,ricard,haas,grosjean,52.0,+1 lap,0.0,11
2018,ricard,mclaren,vandoorne,52.0,+1 lap,0.0,12
2018,ricard,sauber,ericsson,52.0,+1 lap,0.0,13
2018,ricard,toro_rosso,brendon_hartley,52.0,+1 lap,0.0,14
2018,ricard,williams,sirotkin,52.0,+1 lap,0.0,15
2018,ricard,mclaren,alonso,50.0,DNF,0.0,16
2018,ricard,williams,stroll,48.0,DNF,0.0,17
2018,ricard,force_india,perez,27.0,DNF,0.0,NC
2018,ricard,force_india,ocon,0.0,DNF,0.0,NC
2018,ricard,toro_rosso,gasly,0.0,DNF,0.0,NC
2018,red_bull_ring,red_bull,max_verstappen,71.0,1:21:56.024,25.0,1
2018,red_bull_ring,ferrari,raikkonen,71.0,+1.504s,18.0,2
2018,red_bull_ring,ferrari,vettel,71.0,+3.181s,15.0,3
2018,red_bull_ring,haas,grosjean,70.0,+1 lap,12.0,4
2018,red_bull_ring,haas,kevin_magnussen,70.0,+1 lap,10.0,5
2018,red_bull_ring,force_india,ocon,70.0,+1 lap,8.0,6
2018,red_bull_ring,force_india,perez,70.0,+1 lap,6.0,7
2018,red_bull_ring,mclaren,alonso,70.0,+1 lap,4.0,8
