season,circuit_id,constructor_id,driver_id,Laps,Points,Rank,round,Points Before GP,Finished,grid,constructor_country_of_origin,updated_wins,updated_poles,year_of_birth,height (cm),weight (kg),driver_country_of_origin,updated_driver_wins,updated_driver_poles,Engine Manufacturer,Engine,Displacement,Cylinders,Valves,driver_age,circuit_country,configuration,length (km),number_of_corners,drs_zones,driver_home_race,constructor_home_race,weather_category_Clear,weather_category_Cloudy,weather_category_Rainy,weather_category_Warm,weather_category_Windy,salary
2015,sochi,toro_rosso,max_verstappen,53,1.0,10,15,32.0,1,9,Italy,1,1,1997,180,67,Netherlands,0,0,Renault,Renault Energy F1 2015,1600,6,24,18,Russia,Race,5.848,19,2,0,0,0,1,0,0,0,277500.0
2015,sochi,mclaren,alonso,53,0.0,11,15,11.0,1,19,United Kingdom,182,155,1981,171,68,Spain,32,22,Honda,Honda RA615H,1600,6,24,34,Russia,Race,5.848,19,2,0,0,0,1,0,0,0,38444875.0
2015,sochi,williams,bottas,52,0.0,12,15,111.0,0,3,United Kingdom,114,128,1989,173,70,Finland,0,0,Mercedes,Mercedes PU106B,1600,6,24,26,Russia,Race,5.848,19,2,0,0,0,1,0,0,0,2220000.0
2015,sochi,marussia,merhi,52,0.0,13,15,0.0,1,18,Russia,0,0,1991,179,79,Spain,0,0,Ferrari,Ferrari Tipo 059/3,1600,6,24,24,Russia,Race,5.848,19,2,0,1,0,1,0,0,0,55500.0
2015,sochi,marussia,stevens,51,0.0,14,15,0.0,1,17,Russia,0,0,1991,173,64,United Kingdom,0,0,Ferrari,Ferrari Tipo 059/3,1600,6,24,24,Russia,Race,5.848,19,2,0,1,0,1,0,0,0,166500.0
2015,sochi,red_bull,ricciardo,47,0.0,15,15,73.0,0,10,Austria,50,57,1989,175,64,Australia,3,0,Renault,Renault Energy F1 2015,1600,6,24,26,Russia,Race,5.848,19,2,0,0,0,1,0,0,0,1630000.0
2015,sochi,sauber,ericsson,0,0.0,16,15,9.0,0,16,Switzerland,1,1,1990,180,64,Sweeden,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,25,Russia,Race,5.848,19,2,0,0,0,1,0,0,0,222000.0
2015,sochi,lotus_f1,grosjean,11,0.0,17,15,44.0,0,8,United Kingdom,2,0,1986,180,71,France,0,0,Mercedes,Mercedes PU106B,1600,6,24,29,Russia,Race,5.848,19,2,0,0,0,1,0,0,0,4400000.0
2015,sochi,force_india,hulkenberg,0,0.0,18,15,38.0,0,6,India,0,1,1987,184,70,Germany,0,1,Mercedes,Mercedes PU106B,1600,6,24,28,Russia,Race,5.848,19,2,0,0,0,1,0,0,0,15000000.0
2015,sochi,mercedes,rosberg,7,0.0,19,15,229.0,0,1,Germany,41,49,1985,178,71,Germany,11,18,Mercedes,Mercedes PU106B,1600,6,24,30,Russia,Race,5.848,19,2,0,0,0,1,0,0,0,15000000.0
2015,sochi,toro_rosso,sainz,45,0.0,20,15,12.0,0,20,Italy,1,1,1994,177,66,Spain,0,0,Renault,Renault Energy F1 2015,1600,6,24,21,Russia,Race,5.848,19,2,0,0,0,1,0,0,0,277500.0
2015,americas,mercedes,hamilton,56,25.0,1,16,302.0,1,2,Germany,42,49,1985,175,66,United Kingdom,43,49,Mercedes,Mercedes PU106B,1600,6,24,30,USA,Race,5.514,20,2,0,0,0,1,0,0,0,28000000.0
2015,americas,mercedes,rosberg,56,18.0,2,16,229.0,1,1,Germany,42,50,1985,178,71,Germany,11,19,Mercedes,Mercedes PU106B,1600,6,24,30,USA,Race,5.514,20,2,0,0,0,1,0,0,0,15000000.0
2015,americas,ferrari,vettel,56,15.0,3,16,236.0,1,13,Italy,224,208,1987,176,58,Germany,42,46,Ferrari,Ferrari Tipo 059/4,1600,6,24,28,USA,Race,5.514,20,2,0,0,0,1,0,0,0,30500000.0
2015,americas,toro_rosso,max_verstappen,56,12.0,4,16,33.0,1,8,Italy,1,1,1997,180,67,Netherlands,0,0,Renault,Renault Energy F1 2015,1600,6,24,18,USA,Race,5.514,20,2,0,0,0,1,0,0,0,277500.0
2015,americas,force_india,perez,56,10.0,5,16,54.0,1,5,India,0,1,1990,173,63,Mexico,0,0,Mercedes,Mercedes PU106B,1600,6,24,25,USA,Race,5.514,20,2,0,0,0,1,0,0,0,4360000.0
2015,americas,mclaren,button,56,8.0,6,16,8.0,1,11,United Kingdom,182,155,1980,182,72,United Kingdom,15,8,Honda,Honda RA615H,1600,6,24,35,USA,Race,5.514,20,2,0,0,0,1,0,0,0,11000000.0
2015,americas,toro_rosso,sainz,56,6.0,7,16,12.0,1,20,Italy,1,1,1994,177,66,Spain,0,0,Renault,Renault Energy F1 2015,1600,6,24,21,USA,Race,5.514,20,2,0,0,0,1,0,0,0,277500.0
2015,americas,lotus_f1,maldonado,56,4.0,8,16,22.0,1,12,United Kingdom,2,0,1985,173,63,Venezuela,1,1,Mercedes,Mercedes PU106B,1600,6,24,30,USA,Race,5.514,20,2,0,0,0,1,0,0,0,4400000.0
2015,americas,sauber,nasr,56,2.0,9,16,25.0,1,15,Switzerland,1,1,1992,174,71,Brazil,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,23,USA,Race,5.514,20,2,0,0,0,1,0,0,0,222000.0
2015,americas,red_bull,ricciardo,56,1.0,10,16,73.0,1,3,Austria,50,57,1989,175,64,Australia,3,0,Renault,Renault Energy F1 2015,1600,6,24,26,USA,Race,5.514,20,2,0,0,0,1,0,0,0,1630000.0
2015,americas,mclaren,alonso,56,0.0,11,16,11.0,1,9,United Kingdom,182,155,1981,171,68,Spain,32,22,Honda,Honda RA615H,1600,6,24,34,USA,Race,5.514,20,2,0,0,0,1,0,0,0,38444875.0
2015,americas,williams,bottas,5,0.0,13,16,111.0,0,16,United Kingdom,114,128,1989,173,70,Finland,0,0,Mercedes,Mercedes PU106B,1600,6,24,26,USA,Race,5.514,20,2,0,0,0,1,0,0,0,2220000.0
2015,americas,sauber,ericsson,25,0.0,14,16,9.0,0,14,Switzerland,1,1,1990,180,64,Sweeden,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,25,USA,Race,5.514,20,2,0,0,0,1,0,0,0,222000.0
2015,americas,lotus_f1,grosjean,10,0.0,15,16,44.0,0,10,United Kingdom,2,0,1986,180,71,France,0,0,Mercedes,Mercedes PU106B,1600,6,24,29,USA,Race,5.514,20,2,0,0,0,1,0,0,0,4400000.0
2015,americas,force_india,hulkenberg,35,0.0,16,16,38.0,0,6,India,0,1,1987,184,70,Germany,0,1,Mercedes,Mercedes PU106B,1600,6,24,28,USA,Race,5.514,20,2,0,0,0,1,0,0,0,15000000.0
2015,americas,williams,massa,23,0.0,18,16,109.0,0,7,United Kingdom,114,128,1981,166,59,Brazil,11,16,Mercedes,Mercedes PU106B,1600,6,24,34,USA,Race,5.514,20,2,0,0,0,1,0,0,0,4440000.0
2015,americas,ferrari,raikkonen,25,0.0,19,16,123.0,0,18,Italy,224,208,1979,175,62,Finland,21,16,Ferrari,Ferrari Tipo 059/4,1600,6,24,36,USA,Race,5.514,20,2,0,0,0,1,0,0,0,19800000.0
2015,americas,marussia,stevens,1,0.0,20,16,0.0,0,19,Russia,0,0,1991,173,64,United Kingdom,0,0,Ferrari,Ferrari Tipo 059/3,1600,6,24,24,USA,Race,5.514,20,2,0,0,0,1,0,0,0,166500.0
2015,rodriguez,mercedes,rosberg,71,25.0,1,17,247.0,1,1,Germany,43,51,1985,178,71,Germany,12,20,Mercedes,Mercedes PU106B,1600,6,24,30,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,15000000.0
2015,rodriguez,mercedes,hamilton,71,18.0,2,17,327.0,1,2,Germany,43,51,1985,175,66,United Kingdom,43,49,Mercedes,Mercedes PU106B,1600,6,24,30,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,28000000.0
2015,rodriguez,williams,bottas,71,15.0,3,17,111.0,1,6,United Kingdom,114,128,1989,173,70,Finland,0,0,Mercedes,Mercedes PU106B,1600,6,24,26,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,2220000.0
2015,rodriguez,red_bull,ricciardo,71,10.0,5,17,74.0,1,5,Austria,50,57,1989,175,64,Australia,3,0,Renault,Renault Energy F1 2015,1600,6,24,26,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,1630000.0
2015,rodriguez,williams,massa,71,8.0,6,17,109.0,1,7,United Kingdom,114,128,1981,166,59,Brazil,11,16,Mercedes,Mercedes PU106B,1600,6,24,34,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,4440000.0
2015,rodriguez,force_india,hulkenberg,71,6.0,7,17,38.0,1,10,India,0,1,1987,184,70,Germany,0,1,Mercedes,Mercedes PU106B,1600,6,24,28,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,15000000.0
2015,rodriguez,force_india,perez,71,4.0,8,17,64.0,1,9,India,0,1,1990,173,63,Mexico,0,0,Mercedes,Mercedes PU106B,1600,6,24,25,Mexico,Race,4.304,17,1,1,0,0,1,0,0,0,4360000.0
2015,rodriguez,toro_rosso,max_verstappen,71,2.0,9,17,45.0,1,8,Italy,1,1,1997,180,67,Netherlands,0,0,Renault,Renault Energy F1 2015,1600,6,24,18,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,277500.0
2015,rodriguez,lotus_f1,grosjean,71,1.0,10,17,44.0,1,12,United Kingdom,2,0,1986,180,71,France,0,0,Mercedes,Mercedes PU106B,1600,6,24,29,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,4400000.0
2015,rodriguez,lotus_f1,maldonado,71,0.0,11,17,26.0,1,13,United Kingdom,2,0,1985,173,63,Venezuela,1,1,Mercedes,Mercedes PU106B,1600,6,24,30,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,4400000.0
2015,rodriguez,sauber,ericsson,71,0.0,12,17,9.0,1,14,Switzerland,1,1,1990,180,64,Sweeden,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,25,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,222000.0
2015,rodriguez,toro_rosso,sainz,71,0.0,13,17,18.0,1,11,Italy,1,1,1994,177,66,Spain,0,0,Renault,Renault Energy F1 2015,1600,6,24,21,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,277500.0
2015,rodriguez,mclaren,button,71,0.0,14,17,16.0,1,20,United Kingdom,182,155,1980,182,72,United Kingdom,15,8,Honda,Honda RA615H,1600,6,24,35,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,11000000.0
2015,rodriguez,marussia,stevens,69,0.0,16,17,0.0,1,17,Russia,0,0,1991,173,64,United Kingdom,0,0,Ferrari,Ferrari Tipo 059/3,1600,6,24,24,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,166500.0
2015,rodriguez,mclaren,alonso,1,0.0,17,17,11.0,0,18,United Kingdom,182,155,1981,171,68,Spain,32,22,Honda,Honda RA615H,1600,6,24,34,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,38444875.0
2015,rodriguez,sauber,nasr,57,0.0,18,17,27.0,0,15,Switzerland,1,1,1992,174,71,Brazil,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,23,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,222000.0
2015,rodriguez,ferrari,raikkonen,21,0.0,19,17,123.0,0,19,Italy,224,208,1979,175,62,Finland,21,16,Ferrari,Ferrari Tipo 059/4,1600,6,24,36,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,19800000.0
2015,rodriguez,ferrari,vettel,50,0.0,20,17,251.0,0,3,Italy,224,208,1987,176,58,Germany,42,46,Ferrari,Ferrari Tipo 059/4,1600,6,24,28,Mexico,Race,4.304,17,1,0,0,0,1,0,0,0,30500000.0
2015,interlagos,mercedes,rosberg,71,25.0,1,18,272.0,1,1,Germany,44,52,1985,178,71,Germany,13,21,Mercedes,Mercedes PU106B,1600,6,24,30,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,15000000.0
2015,interlagos,mercedes,hamilton,71,18.0,2,18,345.0,1,2,Germany,44,52,1985,175,66,United Kingdom,43,49,Mercedes,Mercedes PU106B,1600,6,24,30,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,28000000.0
2015,interlagos,ferrari,vettel,71,15.0,3,18,251.0,1,3,Italy,224,208,1987,176,58,Germany,42,46,Ferrari,Ferrari Tipo 059/4,1600,6,24,28,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,30500000.0
2015,interlagos,ferrari,raikkonen,71,12.0,4,18,123.0,1,4,Italy,224,208,1979,175,62,Finland,21,16,Ferrari,Ferrari Tipo 059/4,1600,6,24,36,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,19800000.0
2015,interlagos,williams,bottas,70,10.0,5,18,126.0,1,7,United Kingdom,114,128,1989,173,70,Finland,0,0,Mercedes,Mercedes PU106B,1600,6,24,26,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,2220000.0
2015,interlagos,force_india,hulkenberg,70,8.0,6,18,44.0,1,5,India,0,1,1987,184,70,Germany,0,1,Mercedes,Mercedes PU106B,1600,6,24,28,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,15000000.0
2015,interlagos,lotus_f1,grosjean,70,4.0,8,18,45.0,1,14,United Kingdom,2,0,1986,180,71,France,0,0,Mercedes,Mercedes PU106B,1600,6,24,29,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,4400000.0
2015,interlagos,toro_rosso,max_verstappen,70,2.0,9,18,47.0,1,9,Italy,1,1,1997,180,67,Netherlands,0,0,Renault,Renault Energy F1 2015,1600,6,24,18,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,277500.0
2015,interlagos,lotus_f1,maldonado,70,1.0,10,18,26.0,1,15,United Kingdom,2,0,1985,173,63,Venezuela,1,1,Mercedes,Mercedes PU106B,1600,6,24,30,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,4400000.0
2015,interlagos,red_bull,ricciardo,70,0.0,11,18,84.0,1,19,Austria,50,57,1989,175,64,Australia,3,0,Renault,Renault Energy F1 2015,1600,6,24,26,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,1630000.0
2015,interlagos,force_india,perez,70,0.0,12,18,68.0,1,11,India,0,1,1990,173,63,Mexico,0,0,Mercedes,Mercedes PU106B,1600,6,24,25,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,4360000.0
2015,interlagos,sauber,nasr,70,0.0,13,18,27.0,1,13,Switzerland,1,1,1992,174,71,Brazil,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,23,Brazil,Race,4.309,15,2,1,0,1,0,0,0,0,222000.0
2015,interlagos,mclaren,button,70,0.0,14,18,16.0,1,16,United Kingdom,182,155,1980,182,72,United Kingdom,15,8,Honda,Honda RA615H,1600,6,24,35,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,11000000.0
2015,interlagos,mclaren,alonso,70,0.0,15,18,11.0,1,20,United Kingdom,182,155,1981,171,68,Spain,32,22,Honda,Honda RA615H,1600,6,24,34,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,38444875.0
2015,interlagos,sauber,ericsson,69,0.0,16,18,9.0,1,12,Switzerland,1,1,1990,180,64,Sweeden,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,25,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,222000.0
2015,interlagos,marussia,stevens,67,0.0,17,18,0.0,1,18,Russia,0,0,1991,173,64,United Kingdom,0,0,Ferrari,Ferrari Tipo 059/3,1600,6,24,24,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,166500.0
2015,interlagos,williams,massa,70,0.0,19,18,117.0,1,8,United Kingdom,114,128,1981,166,59,Brazil,11,16,Mercedes,Mercedes PU106B,1600,6,24,34,Brazil,Race,4.309,15,2,1,0,1,0,0,0,0,4440000.0
2015,interlagos,toro_rosso,sainz,0,0.0,20,18,18.0,0,10,Italy,1,1,1994,177,66,Spain,0,0,Renault,Renault Energy F1 2015,1600,6,24,21,Brazil,Race,4.309,15,2,0,0,1,0,0,0,0,277500.0
2015,yas_marina,mercedes,rosberg,55,25.0,1,19,297.0,1,1,Germany,45,53,1985,178,71,Germany,14,22,Mercedes,Mercedes PU106B,1600,6,24,30,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,15000000.0
2015,yas_marina,mercedes,hamilton,55,18.0,2,19,363.0,1,2,Germany,45,53,1985,175,66,United Kingdom,43,49,Mercedes,Mercedes PU106B,1600,6,24,30,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,28000000.0
2015,yas_marina,ferrari,raikkonen,55,15.0,3,19,135.0,1,3,Italy,224,208,1979,175,62,Finland,21,16,Ferrari,Ferrari Tipo 059/4,1600,6,24,36,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,19800000.0
2015,yas_marina,ferrari,vettel,55,12.0,4,19,266.0,1,15,Italy,224,208,1987,176,58,Germany,42,46,Ferrari,Ferrari Tipo 059/4,1600,6,24,28,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,30500000.0
2015,yas_marina,force_india,perez,55,10.0,5,19,68.0,1,4,India,0,1,1990,173,63,Mexico,0,0,Mercedes,Mercedes PU106B,1600,6,24,25,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,4360000.0
2015,yas_marina,red_bull,ricciardo,55,8.0,6,19,84.0,1,5,Austria,50,57,1989,175,64,Australia,3,0,Renault,Renault Energy F1 2015,1600,6,24,26,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,1630000.0
2015,yas_marina,force_india,hulkenberg,55,6.0,7,19,52.0,1,7,India,0,1,1987,184,70,Germany,0,1,Mercedes,Mercedes PU106B,1600,6,24,28,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,15000000.0
2015,yas_marina,williams,massa,55,4.0,8,19,117.0,1,8,United Kingdom,114,128,1981,166,59,Brazil,11,16,Mercedes,Mercedes PU106B,1600,6,24,34,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,4440000.0
2015,yas_marina,lotus_f1,grosjean,55,2.0,9,19,49.0,1,18,United Kingdom,2,0,1986,180,71,France,0,0,Mercedes,Mercedes PU106B,1600,6,24,29,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,4400000.0
2015,yas_marina,toro_rosso,sainz,55,0.0,11,19,18.0,1,10,Italy,1,1,1994,177,66,Spain,0,0,Renault,Renault Energy F1 2015,1600,6,24,21,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,277500.0
2015,yas_marina,mclaren,button,54,0.0,12,19,16.0,1,12,United Kingdom,182,155,1980,182,72,United Kingdom,15,8,Honda,Honda RA615H,1600,6,24,35,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,11000000.0
2015,yas_marina,williams,bottas,54,0.0,13,19,136.0,1,6,United Kingdom,114,128,1989,173,70,Finland,0,0,Mercedes,Mercedes PU106B,1600,6,24,26,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,2220000.0
2015,yas_marina,sauber,ericsson,54,0.0,14,19,9.0,1,17,Switzerland,1,1,1990,180,64,Sweeden,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,25,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,222000.0
2015,yas_marina,sauber,nasr,54,0.0,15,19,27.0,1,14,Switzerland,1,1,1992,174,71,Brazil,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,23,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,222000.0
2015,yas_marina,toro_rosso,max_verstappen,54,0.0,16,19,49.0,1,11,Italy,1,1,1997,180,67,Netherlands,0,0,Renault,Renault Energy F1 2015,1600,6,24,18,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,277500.0
2015,yas_marina,mclaren,alonso,53,0.0,17,19,11.0,1,16,United Kingdom,182,155,1981,171,68,Spain,32,22,Honda,Honda RA615H,1600,6,24,34,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,38444875.0
2015,yas_marina,marussia,stevens,53,0.0,18,19,0.0,1,19,Russia,0,0,1991,173,64,United Kingdom,0,0,Ferrari,Ferrari Tipo 059/3,1600,6,24,24,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,166500.0
2015,yas_marina,marussia,merhi,52,0.0,19,19,0.0,1,20,Russia,0,0,1991,179,79,Spain,0,0,Ferrari,Ferrari Tipo 059/3,1600,6,24,24,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,55500.0
2015,yas_marina,lotus_f1,maldonado,0,0.0,20,19,27.0,0,13,United Kingdom,2,0,1985,173,63,Venezuela,1,1,Mercedes,Mercedes PU106B,1600,6,24,30,UAE,Race,5.554,16,2,0,0,1,0,0,0,0,4400000.0
2016,albert_park,mercedes,rosberg,57,25.0,1,1,0.0,1,2,Germany,46,53,1985,178,71,Germany,15,22,Mercedes,Mercedes PU106C,1600,6,24,31,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,15500000.0
2016,albert_park,mercedes,hamilton,57,18.0,2,1,0.0,1,1,Germany,46,54,1985,175,66,United Kingdom,43,50,Mercedes,Mercedes PU106C,1600,6,24,31,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,31000000.0
2016,albert_park,ferrari,vettel,57,15.0,3,1,0.0,1,3,Italy,224,208,1987,176,58,Germany,42,46,Ferrari,Ferrari Tipo 059/5,1600,6,24,29,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,31000000.0
2016,albert_park,red_bull,ricciardo,57,12.0,4,1,0.0,1,8,Austria,50,57,1989,175,64,Australia,3,0,Renault,TAG Heuer (Renault),1600,6,24,27,Australia,Street,5.303,14,4,1,0,0,1,0,0,0,6500000.0
2016,albert_park,williams,massa,57,10.0,5,1,0.0,1,6,United Kingdom,114,128,1981,166,59,Brazil,11,16,Mercedes,Mercedes PU106B,1600,6,24,35,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,4500000.0
2016,albert_park,haas,grosjean,57,8.0,6,1,0.0,1,19,USA,0,0,1986,180,71,France,0,0,Ferrari,Ferrari Tipo 059/5,1600,6,24,30,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,4500000.0
2016,albert_park,force_india,hulkenberg,57,6.0,7,1,0.0,1,10,India,0,1,1987,184,70,Germany,0,1,Mercedes,Mercedes PU106C,1600,6,24,29,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,5000000.0
2016,albert_park,williams,bottas,57,4.0,8,1,0.0,1,16,United Kingdom,114,128,1989,173,70,Finland,0,0,Mercedes,Mercedes PU106B,1600,6,24,27,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,3500000.0
2016,albert_park,toro_rosso,sainz,57,2.0,9,1,0.0,1,7,Italy,1,1,1994,177,66,Spain,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,22,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,650000.0
2016,albert_park,toro_rosso,max_verstappen,57,1.0,10,1,0.0,1,5,Italy,1,1,1997,180,67,Netherlands,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,19,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,650000.0
2016,albert_park,renault,kevin_magnussen,57,0.0,12,1,0.0,1,14,France,35,51,1992,174,68,Denmark,0,0,Renault,Renault R.E.16,1600,6,24,24,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,900000.0
2016,albert_park,force_india,perez,57,0.0,13,1,0.0,1,9,India,0,1,1990,173,63,Mexico,0,0,Mercedes,Mercedes PU106C,1600,6,24,26,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,2000000.0
2016,albert_park,mclaren,button,56,0.0,14,1,0.0,1,12,United Kingdom,182,155,1980,182,72,United Kingdom,15,8,Honda,Honda RA616H,1600,6,24,36,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,13000000.0
2016,albert_park,sauber,nasr,56,0.0,15,1,0.0,1,17,Switzerland,1,1,1992,174,71,Brazil,0,0,Ferrari,Ferrari Tipo 059/5,1600,6,24,24,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,450000.0
2016,albert_park,mclaren,alonso,16,0.0,17,1,0.0,0,11,United Kingdom,182,155,1981,171,68,Spain,32,22,Honda,Honda RA616H,1600,6,24,35,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,40000000.0
2016,albert_park,sauber,ericsson,38,0.0,18,1,0.0,0,15,Switzerland,1,1,1990,180,64,Sweeden,0,0,Ferrari,Ferrari Tipo 059/5,1600,6,24,26,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,450000.0
2016,albert_park,haas,gutierrez,16,0.0,19,1,0.0,0,20,USA,0,0,1991,180,61,Mexico,0,0,Ferrari,Ferrari Tipo 059/5,1600,6,24,25,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,2000000.0
2016,albert_park,red_bull,kvyat,0,0.0,21,1,0.0,0,18,Austria,50,57,1994,175,58,Russia,0,0,Renault,TAG Heuer (Renault),1600,6,24,22,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,850000.0
2016,albert_park,ferrari,raikkonen,21,0.0,22,1,0.0,0,4,Italy,224,208,1979,175,62,Finland,21,16,Ferrari,Ferrari Tipo 059/5,1600,6,24,37,Australia,Street,5.303,14,4,0,0,0,1,0,0,0,16000000.0
2016,bahrain,mercedes,rosberg,57,25.0,1,2,25.0,1,2,Germany,47,54,1985,178,71,Germany,16,22,Mercedes,Mercedes PU106C,1600,6,24,31,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,15500000.0
2016,bahrain,ferrari,raikkonen,57,18.0,2,2,0.0,1,4,Italy,224,208,1979,175,62,Finland,21,16,Ferrari,Ferrari Tipo 059/5,1600,6,24,37,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,16000000.0
2016,bahrain,mercedes,hamilton,57,15.0,3,2,18.0,1,1,Germany,47,55,1985,175,66,United Kingdom,43,51,Mercedes,Mercedes PU106C,1600,6,24,31,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,31000000.0
2016,bahrain,red_bull,ricciardo,57,12.0,4,2,12.0,1,5,Austria,50,57,1989,175,64,Australia,3,0,Renault,TAG Heuer (Renault),1600,6,24,27,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,6500000.0
2016,bahrain,haas,grosjean,57,10.0,5,2,8.0,1,9,USA,0,0,1986,180,71,France,0,0,Ferrari,Ferrari Tipo 059/5,1600,6,24,30,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,4500000.0
2016,bahrain,toro_rosso,max_verstappen,57,8.0,6,2,1.0,1,10,Italy,1,1,1997,180,67,Netherlands,0,0,Ferrari,Ferrari Tipo 059/4,1600,6,24,19,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,650000.0
2016,bahrain,red_bull,kvyat,56,6.0,7,2,0.0,1,15,Austria,50,57,1994,175,58,Russia,0,0,Renault,TAG Heuer (Renault),1600,6,24,22,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,850000.0
2016,bahrain,williams,massa,56,4.0,8,2,10.0,1,7,United Kingdom,114,128,1981,166,59,Brazil,11,16,Mercedes,Mercedes PU106B,1600,6,24,35,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,4500000.0
2016,bahrain,williams,bottas,56,2.0,9,2,4.0,1,6,United Kingdom,114,128,1989,173,70,Finland,0,0,Mercedes,Mercedes PU106B,1600,6,24,27,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,3500000.0
2016,bahrain,renault,kevin_magnussen,56,0.0,11,2,0.0,1,13,France,35,51,1992,174,68,Denmark,0,0,Renault,Renault R.E.16,1600,6,24,24,Bahrain,Race,5.412,15,3,0,0,1,0,0,0,0,900000.0
